Region,State,City,Year,Month,Temperature (°C)
West,Maharashtra,Mumbai,2023,October,28.4
West,Maharashtra,Mumbai,2023,November,34.2
West,Maharashtra,Mumbai,2023,December,7.3
West,Maharashtra,Pune,2020,January,21.9
West,Maharashtra,Pune,2020,February,22.2
West,Maharashtra,Pune,2020,March,27.6
West,Maharashtra,Pune,2020,April,32.0
West,Maharashtra,Pune,2020,May,39.2
West,Maharashtra,Pune,2020,June,25.1
West,Maharashtra,Pune,2020,July,36.3
West,Maharashtra,Pune,2020,August,24.5
West,Maharashtra,Pune,2020,September,17.9
West,Maharashtra,Pune,2020,October,32.5
West,Maharashtra,Pune,2020,November,11.2
West,Maharashtra,Pune,2020,December,21.4
West,Maharashtra,Pune,2021,January,20.3
West,Maharashtra,Pune,2021,February,14.3
West,Maharashtra,Pune,2021,March,35.4
West,Maharashtra,Pune,2021,April,21.4
West,Maharashtra,Pune,2021,May,38.5
West,Maharashtra,Pune,2021,June,14.9
West,Maharashtra,Pune,2021,July,22.0
West,Maharashtra,Pune,2021,August,25.2
West,Maharashtra,Pune,2021,September,18.5
West,Maharashtra,Pune,2021,October,12.3
West,Maharashtra,Pune,2021,November,5.4
West,Maharashtra,Pune,2021,December,31.4
West,Maharashtra,Pune,2022,January,2.2
West,Maharashtra,Pune,2022,February,-2.0
West,Maharashtra,Pune,2022,March,7.3
West,Maharashtra,Pune,2022,April,21.3
West,Maharashtra,Pune,2022,May,31.8
West,Maharashtra,Pune,2022,June,8.8
West,Maharashtra,Pune,2022,July,15.6
West,Maharashtra,Pune,2022,August,32.8
West,Maharashtra,Pune,2022,September,27.0
West,Maharashtra,Pune,2022,October,7.0
West,Maharashtra,Pune,2022,November,29.5
West,Maharashtra,Pune,2022,December,16.2
West,Maharashtra,Pune,2023,January,15.3
West,Maharashtra,Pune,2023,February,30.8
West,Maharashtra,Pune,2023,March,22.5
West,Maharashtra,Pune,2023,April,35.0
West,Maharashtra,Pune,2023,May,5.4
West,Maharashtra,Pune,2023,June,38.3
West,Maharashtra,Pune,2023,July,30.6
West,Maharashtra,Pune,2023,August,7.4
West,Maharashtra,Pune,2023,September,7.5
West,Maharashtra,Pune,2023,October,34.6
West,Maharashtra,Pune,2023,November,22.6
West,Maharashtra,Pune,2023,December,19.9
West,Maharashtra,Nagpur,2020,January,6.9
West,Maharashtra,Nagpur,2020,February,-0.3
West,Maharashtra,Nagpur,2020,March,32.3
West,Maharashtra,Nagpur,2020,April,10.5
West,Maharashtra,Nagpur,2020,May,23.7
West,Maharashtra,Nagpur,2020,June,10.6
West,Maharashtra,Nagpur,2020,July,27.7
West,Maharashtra,Nagpur,2020,August,19.3
West,Maharashtra,Nagpur,2020,September,34.4
West,Maharashtra,Nagpur,2020,October,29.1
West,Maharashtra,Nagpur,2020,November,35.1
West,Maharashtra,Nagpur,2020,December,15.5
West,Maharashtra,Nagpur,2021,January,2.9
West,Maharashtra,Nagpur,2021,February,17.4
West,Maharashtra,Nagpur,2021,March,21.2
West,Maharashtra,Nagpur,2021,April,10.2
West,Maharashtra,Nagpur,2021,May,27.2
West,Maharashtra,Nagpur,2021,June,15.2
West,Maharashtra,Nagpur,2021,July,35.8
West,Maharashtra,Nagpur,2021,August,37.1
West,Maharashtra,Nagpur,2021,September,28.3
West,Maharashtra,Nagpur,2021,October,39.0
West,Maharashtra,Nagpur,2021,November,37.7
West,Maharashtra,Nagpur,2021,December,17.3
West,Maharashtra,Nagpur,2022,January,-2.2
West,Maharashtra,Nagpur,2022,February,0.4
West,Maharashtra,Nagpur,2022,March,15.6
West,Maharashtra,Nagpur,2022,April,25.1
West,Maharashtra,Nagpur,2022,May,37.4
West,Maharashtra,Nagpur,2022,June,28.6
West,Maharashtra,Nagpur,2022,July,13.7
West,Maharashtra,Nagpur,2022,August,34.4
West,Maharashtra,Nagpur,2022,September,34.7
West,Maharashtra,Nagpur,2022,October,6.9
West,Maharashtra,Nagpur,2022,November,14.6
West,Maharashtra,Nagpur,2022,December,13.5
West,Maharashtra,Nagpur,2023,January,16.9
West,Maharashtra,Nagpur,2023,February,17.5
West,Maharashtra,Nagpur,2023,March,37.2
West,Maharashtra,Nagpur,2023,April,22.3
West,Maharashtra,Nagpur,2023,May,33.5
West,Maharashtra,Nagpur,2023,June,17.5
West,Maharashtra,Nagpur,2023,July,17.1
West,Maharashtra,Nagpur,2023,August,20.9
West,Maharashtra,Nagpur,2023,September,32.4
West,Maharashtra,Nagpur,2023,October,6.4
West,Maharashtra,Nagpur,2023,November,6.0
West,Maharashtra,Nagpur,2023,December,32.6
Central,Madhya Pradesh,Bhopal,2020,January,36.0
Central,Madhya Pradesh,Bhopal,2020,February,6.1
Central,Madhya Pradesh,Bhopal,2020,March,5.6
Central,Madhya Pradesh,Bhopal,2020,April,10.2
Central,Madhya Pradesh,Bhopal,2020,May,39.4
Central,Madhya Pradesh,Bhopal,2020,June,17.3
Central,Madhya Pradesh,Bhopal,2020,July,20.3
Central,Madhya Pradesh,Bhopal,2020,August,35.6
Central,Madhya Pradesh,Bhopal,2020,September,15.7
Central,Madhya Pradesh,Bhopal,2020,October,23.5
Central,Madhya Pradesh,Bhopal,2020,November,31.1
Central,Madhya Pradesh,Bhopal,2020,December,31.6
Central,Madhya Pradesh,Bhopal,2021,January,4.4
Central,Madhya Pradesh,Bhopal,2021,February,29.6
Central,Madhya Pradesh,Bhopal,2021,March,33.1
Central,Madhya Pradesh,Bhopal,2021,April,15.9
Central,Madhya Pradesh,Bhopal,2021,May,25.9
Central,Madhya Pradesh,Bhopal,2021,June,34.1
Central,Madhya Pradesh,Bhopal,2021,July,16.9
Central,Madhya Pradesh,Bhopal,2021,August,22.5
Central,Madhya Pradesh,Bhopal,2021,September,18.4
Central,Madhya Pradesh,Bhopal,2021,October,37.7
Central,Madhya Pradesh,Bhopal,2021,November,20.8
Central,Madhya Pradesh,Bhopal,2021,December,31.8
Central,Madhya Pradesh,Bhopal,2022,January,2.2
Central,Madhya Pradesh,Bhopal,2022,February,1.8
Central,Madhya Pradesh,Bhopal,2022,March,21.8
Central,Madhya Pradesh,Bhopal,2022,April,36.5
Central,Madhya Pradesh,Bhopal,2022,May,10.6
Central,Madhya Pradesh,Bhopal,2022,June,23.4
Central,Madhya Pradesh,Bhopal,2022,July,30.8
Central,Madhya Pradesh,Bhopal,2022,August,6.6
Central,Madhya Pradesh,Bhopal,2022,September,39.5
Central,Madhya Pradesh,Bhopal,2022,October,28.4
Central,Madhya Pradesh,Bhopal,2022,November,20.7
Central,Madhya Pradesh,Bhopal,2022,December,13.2
Central,Madhya Pradesh,Bhopal,2023,January,30.7
Central,Madhya Pradesh,Bhopal,2023,February,27.9
Central,Madhya Pradesh,Bhopal,2023,March,29.1
Central,Madhya Pradesh,Bhopal,2023,April,32.7
Central,Madhya Pradesh,Bhopal,2023,May,29.2
Central,Madhya Pradesh,Bhopal,2023,June,32.7
Central,Madhya Pradesh,Bhopal,2023,July,11.7
Central,Madhya Pradesh,Bhopal,2023,August,26.0
Central,Madhya Pradesh,Bhopal,2023,September,10.1
Central,Madhya Pradesh,Bhopal,2023,October,21.0
Central,Madhya Pradesh,Bhopal,2023,November,16.9
Central,Madhya Pradesh,Bhopal,2023,December,35.5
Central,Madhya Pradesh,Indore,2020,January,1.5
Central,Madhya Pradesh,Indore,2020,February,9.0
Central,Madhya Pradesh,Indore,2020,March,37.8
Central,Madhya Pradesh,Indore,2020,April,32.8
Central,Madhya Pradesh,Indore,2020,May,37.0
Central,Madhya Pradesh,Indore,2020,June,26.4
Central,Madhya Pradesh,Indore,2020,July,39.0
Central,Madhya Pradesh,Indore,2020,August,11.7
Central,Madhya Pradesh,Indore,2020,September,26.3
Central,Madhya Pradesh,Indore,2020,October,39.7
Central,Madhya Pradesh,Indore,2020,November,35.0
Central,Madhya Pradesh,Indore,2020,December,30.5
Central,Madhya Pradesh,Indore,2021,January,5.4
Central,Madhya Pradesh,Indore,2021,February,27.6
Central,Madhya Pradesh,Indore,2021,March,12.8
Central,Madhya Pradesh,Indore,2021,April,14.5
Central,Madhya Pradesh,Indore,2021,May,17.8
Central,Madhya Pradesh,Indore,2021,June,10.9
Central,Madhya Pradesh,Indore,2021,July,22.8
Central,Madhya Pradesh,Indore,2021,August,5.5
Central,Madhya Pradesh,Indore,2021,September,25.2
Central,Madhya Pradesh,Indore,2021,October,34.4
Central,Madhya Pradesh,Indore,2021,November,36.4
Central,Madhya Pradesh,Indore,2021,December,16.8
Central,Madhya Pradesh,Indore,2022,January,23.5
Central,Madhya Pradesh,Indore,2022,February,21.3
Central,Madhya Pradesh,Indore,2022,March,37.2
Central,Madhya Pradesh,Indore,2022,April,23.8
Central,Madhya Pradesh,Indore,2022,May,21.5
Central,Madhya Pradesh,Indore,2022,June,28.4
Central,Madhya Pradesh,Indore,2022,July,29.7
Central,Madhya Pradesh,Indore,2022,August,32.9
Central,Madhya Pradesh,Indore,2022,September,14.3
Central,Madhya Pradesh,Indore,2022,October,32.6
Central,Madhya Pradesh,Indore,2022,November,16.3
Central,Madhya Pradesh,Indore,2022,December,20.0
Central,Madhya Pradesh,Indore,2023,January,25.1
Central,Madhya Pradesh,Indore,2023,February,0.9
Central,Madhya Pradesh,Indore,2023,March,35.8
Central,Madhya Pradesh,Indore,2023,April,17.3
Central,Madhya Pradesh,Indore,2023,May,33.6
Central,Madhya Pradesh,Indore,2023,June,34.3
Central,Madhya Pradesh,Indore,2023,July,37.5
Central,Madhya Pradesh,Indore,2023,August,27.0
Central,Madhya Pradesh,Indore,2023,September,8.1
Central,Madhya Pradesh,Indore,2023,October,6.2
Central,Madhya Pradesh,Indore,2023,November,27.1
Central,Madhya Pradesh,Indore,2023,December,-2.3
Central,Madhya Pradesh,Gwalior,2020,January,24.9
Central,Madhya Pradesh,Gwalior,2020,February,32.0
Central,Madhya Pradesh,Gwalior,2020,March,32.9
Central,Madhya Pradesh,Gwalior,2020,April,9.5
Central,Madhya Pradesh,Gwalior,2020,May,38.2
Central,Madhya Pradesh,Gwalior,2020,June,36.6
Central,Madhya Pradesh,Gwalior,2020,July,35.2
Central,Madhya Pradesh,Gwalior,2020,August,28.3
Central,Madhya Pradesh,Gwalior,2020,September,26.3
Central,Madhya Pradesh,Gwalior,2020,October,10.4
Central,Madhya Pradesh,Gwalior,2020,November,19.6
Central,Madhya Pradesh,Gwalior,2020,December,11.9
Central,Madhya Pradesh,Gwalior,2021,January,38.4
Central,Madhya Pradesh,Gwalior,2021,February,15.6
Central,Madhya Pradesh,Gwalior,2021,March,29.7
Central,Madhya Pradesh,Gwalior,2021,April,38.6
Central,Madhya Pradesh,Gwalior,2021,May,5.9
Central,Madhya Pradesh,Gwalior,2021,June,21.7
Central,Madhya Pradesh,Gwalior,2021,July,21.6
Central,Madhya Pradesh,Gwalior,2021,August,23.4
Central,Madhya Pradesh,Gwalior,2021,September,30.4
Central,Madhya Pradesh,Gwalior,2021,October,21.0
Central,Madhya Pradesh,Gwalior,2021,November,32.8
Central,Madhya Pradesh,Gwalior,2021,December,18.7
Central,Madhya Pradesh,Gwalior,2022,January,13.1
Central,Madhya Pradesh,Gwalior,2022,February,24.4
Central,Madhya Pradesh,Gwalior,2022,March,5.5
Central,Madhya Pradesh,Gwalior,2022,April,31.8
Central,Madhya Pradesh,Gwalior,2022,May,29.1
Central,Madhya Pradesh,Gwalior,2022,June,25.0
Central,Madhya Pradesh,Gwalior,2022,July,27.4
Central,Madhya Pradesh,Gwalior,2022,August,24.3
Central,Madhya Pradesh,Gwalior,2022,September,19.9
Central,Madhya Pradesh,Gwalior,2022,October,6.1
Central,Madhya Pradesh,Gwalior,2022,November,30.5
Central,Madhya Pradesh,Gwalior,2022,December,25.8
Central,Madhya Pradesh,Gwalior,2023,January,4.8
Central,Madhya Pradesh,Gwalior,2023,February,21.4
Central,Madhya Pradesh,Gwalior,2023,March,8.7
Central,Madhya Pradesh,Gwalior,2023,April,14.2
Central,Madhya Pradesh,Gwalior,2023,May,23.3
Central,Madhya Pradesh,Gwalior,2023,June,8.2
Central,Madhya Pradesh,Gwalior,2023,July,13.3
Central,Madhya Pradesh,Gwalior,2023,August,30.6
Central,Madhya Pradesh,Gwalior,2023,September,32.2
Central,Madhya Pradesh,Gwalior,2023,October,35.8
Central,Madhya Pradesh,Gwalior,2023,November,7.3
Central,Madhya Pradesh,Gwalior,2023,December,17.0
Central,Chhattisgarh,Raipur,2020,January,7.4
Central,Chhattisgarh,Raipur,2020,February,30.7
Central,Chhattisgarh,Raipur,2020,March,17.7
Central,Chhattisgarh,Raipur,2020,April,29.6
Central,Chhattisgarh,Raipur,2020,May,27.5
Central,Chhattisgarh,Raipur,2020,June,12.2
Central,Chhattisgarh,Raipur,2020,July,34.3
Central,Chhattisgarh,Raipur,2020,August,15.3
Central,Chhattisgarh,Raipur,2020,September,8.4
Central,Chhattisgarh,Raipur,2020,October,9.5
Central,Chhattisgarh,Raipur,2020,November,15.2
Central,Chhattisgarh,Raipur,2020,December,26.4
Central,Chhattisgarh,Raipur,2021,January,27.0
Central,Chhattisgarh,Raipur,2021,February,13.0
Central,Chhattisgarh,Raipur,2021,March,13.0
Central,Chhattisgarh,Raipur,2021,April,10.5
Central,Chhattisgarh,Raipur,2021,May,33.8
Central,Chhattisgarh,Raipur,2021,June,5.4
Central,Chhattisgarh,Raipur,2021,July,18.1
Central,Chhattisgarh,Raipur,2021,August,37.3
Central,Chhattisgarh,Raipur,2021,September,34.7
Central,Chhattisgarh,Raipur,2021,October,15.8
Central,Chhattisgarh,Raipur,2021,November,33.3
Central,Chhattisgarh,Raipur,2021,December,13.1
Central,Chhattisgarh,Raipur,2022,January,31.0
Central,Chhattisgarh,Raipur,2022,February,9.5
Central,Chhattisgarh,Raipur,2022,March,26.5
Central,Chhattisgarh,Raipur,2022,April,9.9
Central,Chhattisgarh,Raipur,2022,May,17.2
Central,Chhattisgarh,Raipur,2022,June,18.4
Central,Chhattisgarh,Raipur,2022,July,11.2
Central,Chhattisgarh,Raipur,2022,August,7.3
Central,Chhattisgarh,Raipur,2022,September,20.5
Central,Chhattisgarh,Raipur,2022,October,17.3
Central,Chhattisgarh,Raipur,2022,November,36.3
Central,Chhattisgarh,Raipur,2022,December,1.9
Central,Chhattisgarh,Raipur,2023,January,14.9
Central,Chhattisgarh,Raipur,2023,February,14.0
Central,Chhattisgarh,Raipur,2023,March,35.3
Central,Chhattisgarh,Raipur,2023,April,11.7
Central,Chhattisgarh,Raipur,2023,May,32.8
Central,Chhattisgarh,Raipur,2023,June,33.3
Central,Chhattisgarh,Raipur,2023,July,27.4
Central,Chhattisgarh,Raipur,2023,August,15.0
Central,Chhattisgarh,Raipur,2023,September,23.4
Central,Chhattisgarh,Raipur,2023,October,36.6
Central,Chhattisgarh,Raipur,2023,November,36.3
Central,Chhattisgarh,Raipur,2023,December,8.4
Central,Chhattisgarh,Bilaspur,2020,January,35.7
Central,Chhattisgarh,Bilaspur,2020,February,25.1
Central,Chhattisgarh,Bilaspur,2020,March,32.0
Central,Chhattisgarh,Bilaspur,2020,April,17.0
Central,Chhattisgarh,Bilaspur,2020,May,35.7
Central,Chhattisgarh,Bilaspur,2020,June,31.5
Central,Chhattisgarh,Bilaspur,2020,July,5.3
Central,Chhattisgarh,Bilaspur,2020,August,18.8
Central,Chhattisgarh,Bilaspur,2020,September,8.0
Central,Chhattisgarh,Bilaspur,2020,October,21.8
Central,Chhattisgarh,Bilaspur,2020,November,24.2
Central,Chhattisgarh,Bilaspur,2020,December,29.2
Central,Chhattisgarh,Bilaspur,2021,January,24.4
Central,Chhattisgarh,Bilaspur,2021,February,9.6
Central,Chhattisgarh,Bilaspur,2021,March,11.6
Central,Chhattisgarh,Bilaspur,2021,April,16.3
Central,Chhattisgarh,Bilaspur,2021,May,15.0
Central,Chhattisgarh,Bilaspur,2021,June,21.6
Central,Chhattisgarh,Bilaspur,2021,July,31.2
Central,Chhattisgarh,Bilaspur,2021,August,22.9
Central,Chhattisgarh,Bilaspur,2021,September,12.2
Central,Chhattisgarh,Bilaspur,2021,October,32.6
Central,Chhattisgarh,Bilaspur,2021,November,5.4
Central,Chhattisgarh,Bilaspur,2021,December,32.2
Central,Chhattisgarh,Bilaspur,2022,January,11.8
Central,Chhattisgarh,Bilaspur,2022,February,14.8
Central,Chhattisgarh,Bilaspur,2022,March,16.3
Central,Chhattisgarh,Bilaspur,2022,April,5.1
Central,Chhattisgarh,Bilaspur,2022,May,14.3
Central,Chhattisgarh,Bilaspur,2022,June,9.3
Central,Chhattisgarh,Bilaspur,2022,July,5.0
Central,Chhattisgarh,Bilaspur,2022,August,19.9
Central,Chhattisgarh,Bilaspur,2022,September,38.4
Central,Chhattisgarh,Bilaspur,2022,October,28.4
Central,Chhattisgarh,Bilaspur,2022,November,27.4
Central,Chhattisgarh,Bilaspur,2022,December,16.9
Central,Chhattisgarh,Bilaspur,2023,January,10.8
Central,Chhattisgarh,Bilaspur,2023,February,25.4
Central,Chhattisgarh,Bilaspur,2023,March,22.2
Central,Chhattisgarh,Bilaspur,2023,April,39.5
Central,Chhattisgarh,Bilaspur,2023,May,34.8
Central,Chhattisgarh,Bilaspur,2023,June,37.0
Central,Chhattisgarh,Bilaspur,2023,July,29.3
Central,Chhattisgarh,Bilaspur,2023,August,32.3
Central,Chhattisgarh,Bilaspur,2023,September,30.7
Central,Chhattisgarh,Bilaspur,2023,October,36.3
Central,Chhattisgarh,Bilaspur,2023,November,10.7
Central,Chhattisgarh,Bilaspur,2023,December,1.9
Central,Chhattisgarh,Durg,2020,January,6.1
Central,Chhattisgarh,Durg,2020,February,19.1
Central,Chhattisgarh,Durg,2020,March,17.3
Central,Chhattisgarh,Durg,2020,April,13.8
Central,Chhattisgarh,Durg,2020,May,38.8
Central,Chhattisgarh,Durg,2020,June,30.3
Central,Chhattisgarh,Durg,2020,July,35.3
Central,Chhattisgarh,Durg,2020,August,17.6
Central,Chhattisgarh,Durg,2020,September,11.1
Central,Chhattisgarh,Durg,2020,October,25.2
Central,Chhattisgarh,Durg,2020,November,30.7
Central,Chhattisgarh,Durg,2020,December,21.4
Central,Chhattisgarh,Durg,2021,January,11.9
Central,Chhattisgarh,Durg,2021,February,7.0
Central,Chhattisgarh,Durg,2021,March,20.8
Central,Chhattisgarh,Durg,2021,April,16.1
Central,Chhattisgarh,Durg,2021,May,18.4
Central,Chhattisgarh,Durg,2021,June,37.3
Central,Chhattisgarh,Durg,2021,July,20.9
Central,Chhattisgarh,Durg,2021,August,21.4
Central,Chhattisgarh,Durg,2021,September,36.3
Central,Chhattisgarh,Durg,2021,October,30.1
Central,Chhattisgarh,Durg,2021,November,38.3
Central,Chhattisgarh,Durg,2021,December,15.0
Central,Chhattisgarh,Durg,2022,January,15.2
Central,Chhattisgarh,Durg,2022,February,10.5
Central,Chhattisgarh,Durg,2022,March,8.5
Central,Chhattisgarh,Durg,2022,April,19.2
Central,Chhattisgarh,Durg,2022,May,32.4
Central,Chhattisgarh,Durg,2022,June,6.9
Central,Chhattisgarh,Durg,2022,July,9.2
Central,Chhattisgarh,Durg,2022,August,20.9
Central,Chhattisgarh,Durg,2022,September,14.1
Central,Chhattisgarh,Durg,2022,October,38.8
Central,Chhattisgarh,Durg,2022,November,32.5
Central,Chhattisgarh,Durg,2022,December,30.1
Central,Chhattisgarh,Durg,2023,January,4.8
Central,Chhattisgarh,Durg,2023,February,25.5
Central,Chhattisgarh,Durg,2023,March,31.0
Central,Chhattisgarh,Durg,2023,April,19.5
Central,Chhattisgarh,Durg,2023,May,37.8
Central,Chhattisgarh,Durg,2023,June,30.7
Central,Chhattisgarh,Durg,2023,July,31.4
Central,Chhattisgarh,Durg,2023,August,25.5
Central,Chhattisgarh,Durg,2023,September,12.1
Central,Chhattisgarh,Durg,2023,October,7.1
Central,Chhattisgarh,Durg,2023,November,39.8
Central,Chhattisgarh,Durg,2023,December,2.6
Northeast,Arunachal Pradesh,Itanagar,2020,January,28.5
Northeast,Arunachal Pradesh,Itanagar,2020,February,14.7
Northeast,Arunachal Pradesh,Itanagar,2020,March,34.6
Northeast,Arunachal Pradesh,Itanagar,2020,April,13.6
Northeast,Arunachal Pradesh,Itanagar,2020,May,21.7
Northeast,Arunachal Pradesh,Itanagar,2020,June,27.7
Northeast,Arunachal Pradesh,Itanagar,2020,July,15.8
Northeast,Arunachal Pradesh,Itanagar,2020,August,24.1
Northeast,Arunachal Pradesh,Itanagar,2020,September,18.7
Northeast,Arunachal Pradesh,Itanagar,2020,October,8.7
Northeast,Arunachal Pradesh,Itanagar,2020,November,36.9
Northeast,Arunachal Pradesh,Itanagar,2020,December,35.2
Northeast,Arunachal Pradesh,Itanagar,2021,January,-0.5
Northeast,Arunachal Pradesh,Itanagar,2021,February,28.2
Northeast,Arunachal Pradesh,Itanagar,2021,March,28.8
Northeast,Arunachal Pradesh,Itanagar,2021,April,27.0
Northeast,Arunachal Pradesh,Itanagar,2021,May,32.5
Northeast,Arunachal Pradesh,Itanagar,2021,June,23.6
Northeast,Arunachal Pradesh,Itanagar,2021,July,6.2
Northeast,Arunachal Pradesh,Itanagar,2021,August,22.7
Northeast,Arunachal Pradesh,Itanagar,2021,September,26.0
Northeast,Arunachal Pradesh,Itanagar,2021,October,37.4
Northeast,Arunachal Pradesh,Itanagar,2021,November,26.9
Northeast,Arunachal Pradesh,Itanagar,2021,December,28.0
Northeast,Arunachal Pradesh,Itanagar,2022,January,13.6
Northeast,Arunachal Pradesh,Itanagar,2022,February,33.3
Northeast,Arunachal Pradesh,Itanagar,2022,March,37.3
Northeast,Arunachal Pradesh,Itanagar,2022,April,32.7
Northeast,Arunachal Pradesh,Itanagar,2022,May,11.6
Northeast,Arunachal Pradesh,Itanagar,2022,June,19.3
Northeast,Arunachal Pradesh,Itanagar,2022,July,38.9
Northeast,Arunachal Pradesh,Itanagar,2022,August,35.9
Northeast,Arunachal Pradesh,Itanagar,2022,September,22.9
Northeast,Arunachal Pradesh,Itanagar,2022,October,35.8
Northeast,Arunachal Pradesh,Itanagar,2022,November,7.7
Northeast,Arunachal Pradesh,Itanagar,2022,December,9.2
Northeast,Arunachal Pradesh,Itanagar,2023,January,19.9
Northeast,Arunachal Pradesh,Itanagar,2023,February,10.4
Northeast,Arunachal Pradesh,Itanagar,2023,March,32.2
Northeast,Arunachal Pradesh,Itanagar,2023,April,31.1
Northeast,Arunachal Pradesh,Itanagar,2023,May,26.5
Northeast,Arunachal Pradesh,Itanagar,2023,June,33.0
Northeast,Arunachal Pradesh,Itanagar,2023,July,12.8
Northeast,Arunachal Pradesh,Itanagar,2023,August,5.3
Northeast,Arunachal Pradesh,Itanagar,2023,September,37.8
Northeast,Arunachal Pradesh,Itanagar,2023,October,9.7
Northeast,Arunachal Pradesh,Itanagar,2023,November,36.7
Northeast,Arunachal Pradesh,Itanagar,2023,December,4.5
Northeast,Arunachal Pradesh,Tawang,2020,January,14.2
Northeast,Arunachal Pradesh,Tawang,2020,February,31.7
Northeast,Arunachal Pradesh,Tawang,2020,March,26.0
Northeast,Arunachal Pradesh,Tawang,2020,April,31.4
Northeast,Arunachal Pradesh,Tawang,2020,May,11.2
Northeast,Arunachal Pradesh,Tawang,2020,June,7.0
Northeast,Arunachal Pradesh,Tawang,2020,July,25.3
Northeast,Arunachal Pradesh,Tawang,2020,August,25.1
Northeast,Arunachal Pradesh,Tawang,2020,September,5.5
Northeast,Arunachal Pradesh,Tawang,2020,October,22.0
Northeast,Arunachal Pradesh,Tawang,2020,November,18.9
Northeast,Arunachal Pradesh,Tawang,2020,December,1.4
Northeast,Arunachal Pradesh,Tawang,2021,January,13.7
Northeast,Arunachal Pradesh,Tawang,2021,February,5.7
Northeast,Arunachal Pradesh,Tawang,2021,March,20.4
Northeast,Arunachal Pradesh,Tawang,2021,April,31.1
Northeast,Arunachal Pradesh,Tawang,2021,May,15.4
Northeast,Arunachal Pradesh,Tawang,2021,June,12.9
Northeast,Arunachal Pradesh,Tawang,2021,July,24.1
Northeast,Arunachal Pradesh,Tawang,2021,August,19.4
Northeast,Arunachal Pradesh,Tawang,2021,September,9.4
Northeast,Arunachal Pradesh,Tawang,2021,October,13.9
Northeast,Arunachal Pradesh,Tawang,2021,November,5.9
Northeast,Arunachal Pradesh,Tawang,2021,December,19.7
Northeast,Arunachal Pradesh,Tawang,2022,January,32.9
Northeast,Arunachal Pradesh,Tawang,2022,February,0.0
Northeast,Arunachal Pradesh,Tawang,2022,March,23.5
Northeast,Arunachal Pradesh,Tawang,2022,April,13.9
Northeast,Arunachal Pradesh,Tawang,2022,May,7.0
Northeast,Arunachal Pradesh,Tawang,2022,June,37.7
Northeast,Arunachal Pradesh,Tawang,2022,July,12.9
Northeast,Arunachal Pradesh,Tawang,2022,August,28.0
Northeast,Arunachal Pradesh,Tawang,2022,September,10.9
Northeast,Arunachal Pradesh,Tawang,2022,October,9.5
Northeast,Arunachal Pradesh,Tawang,2022,November,25.6
Northeast,Arunachal Pradesh,Tawang,2022,December,19.8
Northeast,Arunachal Pradesh,Tawang,2023,January,15.4
Northeast,Arunachal Pradesh,Tawang,2023,February,5.0
Northeast,Arunachal Pradesh,Tawang,2023,March,8.3
Northeast,Arunachal Pradesh,Tawang,2023,April,14.1
Northeast,Arunachal Pradesh,Tawang,2023,May,35.0
Northeast,Arunachal Pradesh,Tawang,2023,June,10.5
Northeast,Arunachal Pradesh,Tawang,2023,July,9.8
Northeast,Arunachal Pradesh,Tawang,2023,August,5.8
Northeast,Arunachal Pradesh,Tawang,2023,September,11.7
Northeast,Arunachal Pradesh,Tawang,2023,October,27.7
Northeast,Arunachal Pradesh,Tawang,2023,November,8.2
Northeast,Arunachal Pradesh,Tawang,2023,December,16.2
Northeast,Arunachal Pradesh,Pasighat,2020,January,12.3
Northeast,Arunachal Pradesh,Pasighat,2020,February,-2.3
Northeast,Arunachal Pradesh,Pasighat,2020,March,33.3
Northeast,Arunachal Pradesh,Pasighat,2020,April,33.5
Northeast,Arunachal Pradesh,Pasighat,2020,May,18.6
Northeast,Arunachal Pradesh,Pasighat,2020,June,16.1
Northeast,Arunachal Pradesh,Pasighat,2020,July,16.3
Northeast,Arunachal Pradesh,Pasighat,2020,August,36.6
Northeast,Arunachal Pradesh,Pasighat,2020,September,30.9
Northeast,Arunachal Pradesh,Pasighat,2020,October,28.0
Northeast,Arunachal Pradesh,Pasighat,2020,November,34.7
Northeast,Arunachal Pradesh,Pasighat,2020,December,5.8
Northeast,Arunachal Pradesh,Pasighat,2021,January,20.2
Northeast,Arunachal Pradesh,Pasighat,2021,February,20.8
Northeast,Arunachal Pradesh,Pasighat,2021,March,17.7
Northeast,Arunachal Pradesh,Pasighat,2021,April,39.8
Northeast,Arunachal Pradesh,Pasighat,2021,May,31.4
Northeast,Arunachal Pradesh,Pasighat,2021,June,21.8
Northeast,Arunachal Pradesh,Pasighat,2021,July,14.5
Northeast,Arunachal Pradesh,Pasighat,2021,August,17.5
Northeast,Arunachal Pradesh,Pasighat,2021,September,23.9
Northeast,Arunachal Pradesh,Pasighat,2021,October,36.3
Northeast,Arunachal Pradesh,Pasighat,2021,November,11.5
Northeast,Arunachal Pradesh,Pasighat,2021,December,16.0
Northeast,Arunachal Pradesh,Pasighat,2022,January,-1.4
Northeast,Arunachal Pradesh,Pasighat,2022,February,19.0
Northeast,Arunachal Pradesh,Pasighat,2022,March,32.4
Northeast,Arunachal Pradesh,Pasighat,2022,April,26.5
Northeast,Arunachal Pradesh,Pasighat,2022,May,16.6
Northeast,Arunachal Pradesh,Pasighat,2022,June,12.3
Northeast,Arunachal Pradesh,Pasighat,2022,July,17.5
Northeast,Arunachal Pradesh,Pasighat,2022,August,33.0
Northeast,Arunachal Pradesh,Pasighat,2022,September,35.7
